elaboromailala	ela-boromailala
elaborona	ela-borona
eladrivotra	ela-drivotra
Elbetela	El-betela
EleloheIsiraely	El-elohe-Isiraely
Elonbetihanana	Elon-beti-hanana
Elparana	El-parana
Enamispata	Ena-mispata
Endora	En-dora
Endrehindatsa	Endrehin-datsa
endrijavatra	endri-javatra
Eneglaima	En-eglaima
Enganima	En-ganima
Enhakore	En-hakore
Enhazora	En-hazora
enimbavy	enim-bavy
enimbolana	enim-bolana
enimpolo	enim-polo
enindahy	enin-dahy
enindrantsana	enin-drantsana
eninjato	enin-jato
Eninjato	Enin-jato
enintaona	enin-taona
Enintaona	Enin-taona
Enjedy	En-jedy
Enrimona	En-rimona
Enrogela	En-rogela
Ensemesy	En-semesy
entamavesatra	enta-mavesatra
entantsika	entan-tsika
Entapoa	En-tapoa
entimaharesy	enti-maharesy
entimahasitrana	enti-mahasitrana
entimahatanteraka	enti-mahatanteraka
entimamely	enti-mamely
entimamitaka	enti-mamitaka
entimanafaka	enti-manafaka
entimanakona	enti-manakona
entimanalady	enti-manalady
entimanamafy	enti-manamafy
entimanamarina	enti-manamarina
entimanamboatra	enti-manamboatra
entimanao	enti-manao
entimanavotra	enti-manavotra
entimandatsadrà	enti-mandatsa-drà
entimandositra	enti-mandositra
entimandrava	enti-mandrava
entimandringana	enti-mandringana
entimanenjika	enti-manenjika
entimanohitra	enti-manohitra
entimanompo	enti-manompo
entimiady	enti-miady
entimiala	enti-miala
entimihaino	enti-mihaino
entimila	enti-mila
entimody	enti-mody
entimpo	entim-po
entindralehilahy	entin-dralehilahy
entindrameva	entin-drameva
erampaladia	eram-paladia
erantànan	eran-tànan
erantanandroa	eran-tanan-droa
erantànandroa	eran-tànan-droa
erantànanila	eran-tànan-ila
